#,id,name,evaluated,perfFeasible,inParetoFront,DV_68_Instantiate Component Actuator,DV_68_Instantiate Component Actuator_active,DV_69_Instantiate Component Computer,DV_69_Instantiate Component Computer_active,DV_70_Instantiate Component Sensor,DV_70_Instantiate Component Sensor_active,DV_71_Attribute Actuator 1/3 -> Type (1),DV_71_Attribute Actuator 1/3 -> Type (1)_active,DV_72_Attribute Actuator 1/3 -> Type (2),DV_72_Attribute Actuator 1/3 -> Type (2)_active,DV_73_Attribute Actuator 1/3 -> Type (3),DV_73_Attribute Actuator 1/3 -> Type (3)_active,DV_74_Attribute Actuator 1/3 -> Type (4),DV_74_Attribute Actuator 1/3 -> Type (4)_active,DV_75_Attribute Computer 1/3 -> Type (1),DV_75_Attribute Computer 1/3 -> Type (1)_active,DV_76_Attribute Computer 1/3 -> Type (2),DV_76_Attribute Computer 1/3 -> Type (2)_active,DV_77_Attribute Computer 1/3 -> Type (3),DV_77_Attribute Computer 1/3 -> Type (3)_active,DV_78_Attribute Computer 1/3 -> Type (4),DV_78_Attribute Computer 1/3 -> Type (4)_active,DV_79_Attribute Sensor 1/3 -> Type (1),DV_79_Attribute Sensor 1/3 -> Type (1)_active,DV_80_Attribute Sensor 1/3 -> Type (2),DV_80_Attribute Sensor 1/3 -> Type (2)_active,DV_81_Attribute Sensor 1/3 -> Type (3),DV_81_Attribute Sensor 1/3 -> Type (3)_active,DV_82_Attribute Sensor 1/3 -> Type (4),DV_82_Attribute Sensor 1/3 -> Type (4)_active,DV_83_Connect Port Command (1),DV_83_Connect Port Command (1)_active,DV_84_Connect Port Command (2),DV_84_Connect Port Command (2)_active,DV_85_Connect Port Command (3),DV_85_Connect Port Command (3)_active,DV_86_Connect Port Command (4),DV_86_Connect Port Command (4)_active,DV_87_Connect Port Command (5),DV_87_Connect Port Command (5)_active,DV_88_Connect Port Command (6),DV_88_Connect Port Command (6)_active,DV_89_Connect Port Command (7),DV_89_Connect Port Command (7)_active,DV_90_Connect Port Command (8),DV_90_Connect Port Command (8)_active,DV_91_Connect Port Command (9),DV_91_Connect Port Command (9)_active,DV_92_Connect Port Data (1),DV_92_Connect Port Data (1)_active,DV_93_Connect Port Data (2),DV_93_Connect Port Data (2)_active,DV_94_Connect Port Data (3),DV_94_Connect Port Data (3)_active,DV_95_Connect Port Data (4),DV_95_Connect Port Data (4)_active,DV_96_Connect Port Data (5),DV_96_Connect Port Data (5)_active,DV_97_Connect Port Data (6),DV_97_Connect Port Data (6)_active,DV_98_Connect Port Data (7),DV_98_Connect Port Data (7)_active,DV_99_Connect Port Data (8),DV_99_Connect Port Data (8)_active,DV_100_Connect Port Data (9),DV_100_Connect Port Data (9)_active,OBJ_101_Failure Rate,OBJ_102_Mass,FUN_18_Determine Action,FUN_19_Sense Orientation,FUN_16_Provide GNC,FUN_50_Control Orientation,DE_17_GNC Functions,COMP_21_Sensor,COMP_22_Computer,COMP_51_Actuator,PORT_20_Data,PORT_61_Command,ATTR_27_Type_0,ATTR_27_Type_1,ATTR_27_Type_2,ATTR_41_Type_0,ATTR_41_Type_1,ATTR_41_Type_2,ATTR_53_Type_0,ATTR_53_Type_1,ATTR_53_Type_2
54,3812,Architecture #54,True,True,False,0,True,1,True,1,True,0,True,0,True,0,False,0,False,0,True,0,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-3.999967867218827,44.5,1,1,1,1,1,2,2,1,1,1,B,C,0,C,C,0,C,0,0
55,3879,Architecture #55,True,True,False,0,True,2,True,0,True,1,True,0,True,0,False,0,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.6382948226609018,17.5,1,1,1,1,1,1,3,1,1,1,A,0,0,A,A,B,A,0,0
56,3947,Architecture #56,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999722022223354,24.0,1,1,1,1,1,1,3,2,1,1,B,0,0,A,A,B,A,A,0
57,4018,Architecture #57,True,True,False,2,True,2,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999999782891846,39.5,1,1,1,1,1,1,3,3,1,1,B,0,0,A,A,A,B,C,C
58,4092,Architecture #58,True,True,False,2,True,0,True,2,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.397940000399059,39.5,1,1,1,1,1,3,1,3,1,1,B,C,C,B,0,0,A,A,A
59,4164,Architecture #59,True,True,False,1,True,0,True,0,True,0,True,1,True,1,True,0,False,1,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8238074347529785,23.0,1,1,1,1,1,1,1,2,1,1,C,0,0,A,0,0,B,B,0
60,4227,Architecture #60,True,True,False,1,True,2,True,2,True,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,-7.045799596245584,36.0,1,1,1,1,1,3,3,2,1,1,A,A,A,A,A,C,B,B,0
61,4304,Architecture #61,True,True,False,2,True,0,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8239231945086596,28.5,1,1,1,1,1,1,1,3,1,1,C,0,0,A,0,0,B,B,B
62,4370,Architecture #62,True,True,False,2,True,1,True,0,True,1,True,1,True,0,True,0,True,0,True,0,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8239075803146276,39.5,1,1,1,1,1,1,2,3,1,1,A,0,0,C,C,0,A,A,C
63,4440,Architecture #63,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.3071944146558545,28.0,1,1,1,1,1,2,2,2,1,1,A,A,0,B,C,0,A,A,0
64,4510,Architecture #64,True,True,False,1,True,2,True,2,True,0,True,0,True,1,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,-7.698838133466496,44.0,1,1,1,1,1,3,3,2,1,1,A,A,A,A,A,C,C,C,0
65,4587,Architecture #65,True,True,False,2,True,1,True,2,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,-8.118912044926459,29.5,1,1,1,1,1,3,2,3,1,1,A,A,A,B,B,0,A,A,A
66,4663,Architecture #66,True,True,False,0,True,1,True,2,True,1,True,0,True,0,False,0,False,1,True,0,True,1,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,-4.096888288759237,26.5,1,1,1,1,1,3,2,1,1,1,A,A,C,A,B,0,A,0,0
67,4733,Architecture #67,True,True,False,2,True,0,True,2,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.397939990899247,30.5,1,1,1,1,1,3,1,3,1,1,A,A,C,B,0,0,A,A,A
68,4805,Architecture #68,True,True,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,False,0,True,0,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.266822805092553,39.0,1,1,1,1,1,2,2,2,1,1,C,C,0,B,B,0,B,B,0
69,4875,Architecture #69,True,True,False,0,True,1,True,0,True,0,True,0,True,0,False,0,False,1,True,0,True,0,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.69898737733132,28.5,1,1,1,1,1,1,2,1,1,1,B,0,0,A,C,0,C,0,0
70,4939,Architecture #70,True,True,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-6.946623833723134,31.0,1,1,1,1,1,2,2,2,1,1,A,A,0,B,B,0,B,C,0
71,5009,Architecture #71,True,True,False,2,True,1,True,2,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,0,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-8.396902788553042,35.5,1,1,1,1,1,3,2,3,1,1,A,A,A,A,B,0,A,B,C
72,5085,Architecture #72,True,True,False,2,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.853884371324697,21.5,1,1,1,1,1,1,1,3,1,1,B,0,0,B,0,0,A,A,A
73,5151,Architecture #73,True,True,False,2,True,2,True,2,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-8.0360506243469,44.5,1,1,1,1,1,3,3,3,1,1,A,A,A,B,C,C,A,A,A
74,5231,Architecture #74,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.82386705762319,21.0,1,1,1,1,1,1,3,2,1,1,A,0,0,A,A,B,A,A,0
75,5302,Architecture #75,True,True,False,0,True,1,True,1,True,0,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.9998697529021165,27.5,1,1,1,1,1,2,2,1,1,1,B,B,0,A,A,0,C,0,0
76,5369,Architecture #76,True,True,False,1,True,0,True,0,True,1,True,0,True,0,True,0,False,1,True,0,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.602072155217947,19.0,1,1,1,1,1,1,1,2,1,1,A,0,0,A,0,0,A,C,0
77,5432,Architecture #77,True,True,False,2,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,0,True,0,False,0,False,0,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.300988304144516,29.5,1,1,1,1,1,1,2,3,1,1,C,0,0,B,B,0,A,A,A
78,5502,Architecture #78,True,True,False,2,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,False,0,True,0,True,1,True,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.709980044323576,36.5,1,1,1,1,1,2,2,3,1,1,C,C,0,A,B,0,A,A,A
79,5575,Architecture #79,True,True,False,1,True,0,True,0,True,0,True,1,True,1,True,0,False,0,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.154660080658363,30.0,1,1,1,1,1,1,1,2,1,1,C,0,0,C,0,0,B,B,0
80,5638,Architecture #80,True,True,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.74469252124287,12.5,1,1,1,1,1,2,1,1,1,1,A,A,0,A,0,0,A,0,0
81,5701,Architecture #81,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,0,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-3.698962188571447,42.5,1,1,1,1,1,3,2,1,1,1,C,C,C,B,B,0,B,0,0
82,5771,Architecture #82,True,True,False,0,True,1,True,1,True,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-3.9998957983286463,29.5,1,1,1,1,1,2,2,1,1,1,B,B,0,A,B,0,C,0,0
83,5838,Architecture #83,True,True,False,1,True,1,True,2,True,0,True,1,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-7.277316293934617,35.0,1,1,1,1,1,3,2,2,1,1,A,A,A,B,C,0,B,B,0
84,5911,Architecture #84,True,True,False,2,True,2,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.30102995502036,34.5,1,1,1,1,1,1,3,3,1,1,C,0,0,A,A,A,A,A,C
85,5985,Architecture #85,True,True,False,0,True,2,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,-3.698969995652366,31.5,1,1,1,1,1,3,3,1,1,1,A,B,B,A,A,B,B,0,0
86,6059,Architecture #86,True,True,False,1,True,1,True,0,True,0,True,1,True,0,True,0,False,0,True,0,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9998940577504882,41.0,1,1,1,1,1,1,2,2,1,1,B,0,0,C,C,0,B,C,0
87,6126,Architecture #87,True,True,False,1,True,2,True,2,True,1,True,0,True,0,True,0,False,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,0,True,0,True,0,True,1,True,-8.096690773876016,49.0,1,1,1,1,1,3,3,2,1,1,B,B,B,A,B,C,A,C,0
88,6203,Architecture #88,True,True,False,2,True,2,True,1,True,1,True,1,True,0,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,-8.022163601054668,43.5,1,1,1,1,1,2,3,3,1,1,A,C,0,B,B,B,A,A,C
89,6280,Architecture #89,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999652575192446,29.0,1,1,1,1,1,1,3,2,1,1,B,0,0,A,A,C,A,A,0
90,6351,Architecture #90,True,True,False,0,True,0,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,0,True,0,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.6197987120700374,28.5,1,1,1,1,1,2,1,1,1,1,C,C,0,B,0,0,B,0,0
91,6414,Architecture #91,True,True,False,1,True,2,True,1,True,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.0862368241038,43.0,1,1,1,1,1,2,3,2,1,1,B,B,0,B,B,C,B,B,0
92,6488,Architecture #92,True,True,False,0,True,2,True,1,True,0,True,0,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-3.9998762597103044,30.5,1,1,1,1,1,2,3,1,1,1,A,A,0,B,B,B,C,0,0
93,6559,Architecture #93,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999722072587836,29.0,1,1,1,1,1,1,3,2,1,1,B,0,0,A,A,C,A,A,0
94,6630,Architecture #94,True,True,False,0,True,2,True,2,True,0,True,0,True,0,False,0,False,0,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,True,0,True,1,True,-3.999999995827008,55.5,1,1,1,1,1,3,3,1,1,1,A,C,C,B,C,C,C,0,0
95,6704,Architecture #95,True,True,False,1,True,1,True,2,True,1,True,1,True,0,True,0,False,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-7.546707045788502,36.0,1,1,1,1,1,3,2,2,1,1,B,B,C,A,B,0,A,A,0
96,6777,Architecture #96,True,True,False,0,True,0,True,0,True,1,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.823927850090298,22.5,1,1,1,1,1,1,1,1,1,1,C,0,0,C,0,0,A,0,0
97,6837,Architecture #97,True,True,False,1,True,2,True,1,True,0,True,1,True,1,True,0,False,1,True,0,True,1,True,0,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-6.894566493027672,35.0,1,1,1,1,1,2,3,2,1,1,A,A,0,A,B,C,B,B,0
98,6911,Architecture #98,True,True,False,0,True,0,True,2,True,0,True,1,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.6575852140326357,33.5,1,1,1,1,1,3,1,1,1,1,A,B,C,C,0,0,B,0,0
99,6977,Architecture #99,True,True,False,1,True,0,True,2,True,1,True,0,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.397853151079293,36.0,1,1,1,1,1,3,1,2,1,1,B,B,B,B,0,0,A,C,0
100,7046,Architecture #100,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,0,True,0,True,1,True,0,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-3.6989647923344133,43.5,1,1,1,1,1,3,2,1,1,1,A,B,C,C,C,0,B,0,0
101,7116,Architecture #101,True,True,False,1,True,2,True,2,True,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,-7.698750243692679,45.0,1,1,1,1,1,3,3,2,1,1,A,C,C,A,A,A,B,C,0
102,7193,Architecture #102,True,True,False,2,True,2,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,0,True,1,True,1,True,0,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.999999979679205,31.5,1,1,1,1,1,1,3,3,1,1,B,0,0,A,A,A,A,A,C
103,7267,Architecture #103,True,True,False,2,True,2,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.99999999065514,25.5,1,1,1,1,1,1,3,3,1,1,B,0,0,A,A,A,A,A,A
104,7341,Architecture #104,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.437720702313473,23.0,1,1,1,1,1,2,2,2,1,1,A,A,0,B,B,0,A,A,0
105,7411,Architecture #105,True,True,False,0,True,2,True,1,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-3.69890487916162,23.5,1,1,1,1,1,2,3,1,1,1,A,B,0,A,A,A,B,0,0
106,7482,Architecture #106,True,True,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-6.9586783838676745,29.0,1,1,1,1,1,2,2,2,1,1,B,B,0,A,A,0,B,B,0
107,7552,Architecture #107,True,True,False,2,True,0,True,2,True,1,True,0,True,0,True,1,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.397939987772452,42.5,1,1,1,1,1,3,1,3,1,1,A,A,C,B,0,0,A,C,C
108,7624,Architecture #108,True,True,False,2,True,2,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,0,True,0,True,0,True,1,True,0,False,0,False,0,False,-7.39252954320998,29.5,1,1,1,1,1,2,3,3,1,1,A,A,0,A,A,B,A,A,B
109,7701,Architecture #109,True,True,False,2,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999791536708225,26.5,1,1,1,1,1,1,2,3,1,1,B,0,0,B,B,0,A,A,A
110,7771,Architecture #110,True,True,False,0,True,0,True,2,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.6198032336555146,28.5,1,1,1,1,1,3,1,1,1,1,A,B,C,B,0,0,B,0,0
111,7837,Architecture #111,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,0,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.8238809518505605,35.0,1,1,1,1,1,1,3,2,1,1,A,0,0,B,C,C,A,A,0
112,7908,Architecture #112,True,True,False,2,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999478909159425,36.5,1,1,1,1,1,1,2,3,1,1,B,0,0,A,B,0,A,C,C
113,7978,Architecture #113,True,True,False,1,True,0,True,0,True,1,True,0,True,0,True,0,False,1,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.6989743507767696,22.0,1,1,1,1,1,1,1,2,1,1,B,0,0,A,0,0,A,C,0
114,8041,Architecture #114,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.598621244306898,29.0,1,1,1,1,1,2,2,2,1,1,B,B,0,B,B,0,A,A,0
