#,id,name,evaluated,perfFeasible,inParetoFront,DV_68_Instantiate Component Actuator,DV_68_Instantiate Component Actuator_active,DV_69_Instantiate Component Computer,DV_69_Instantiate Component Computer_active,DV_70_Instantiate Component Sensor,DV_70_Instantiate Component Sensor_active,DV_71_Attribute Actuator 1/3 -> Type (1),DV_71_Attribute Actuator 1/3 -> Type (1)_active,DV_72_Attribute Actuator 1/3 -> Type (2),DV_72_Attribute Actuator 1/3 -> Type (2)_active,DV_73_Attribute Actuator 1/3 -> Type (3),DV_73_Attribute Actuator 1/3 -> Type (3)_active,DV_74_Attribute Actuator 1/3 -> Type (4),DV_74_Attribute Actuator 1/3 -> Type (4)_active,DV_75_Attribute Computer 1/3 -> Type (1),DV_75_Attribute Computer 1/3 -> Type (1)_active,DV_76_Attribute Computer 1/3 -> Type (2),DV_76_Attribute Computer 1/3 -> Type (2)_active,DV_77_Attribute Computer 1/3 -> Type (3),DV_77_Attribute Computer 1/3 -> Type (3)_active,DV_78_Attribute Computer 1/3 -> Type (4),DV_78_Attribute Computer 1/3 -> Type (4)_active,DV_79_Attribute Sensor 1/3 -> Type (1),DV_79_Attribute Sensor 1/3 -> Type (1)_active,DV_80_Attribute Sensor 1/3 -> Type (2),DV_80_Attribute Sensor 1/3 -> Type (2)_active,DV_81_Attribute Sensor 1/3 -> Type (3),DV_81_Attribute Sensor 1/3 -> Type (3)_active,DV_82_Attribute Sensor 1/3 -> Type (4),DV_82_Attribute Sensor 1/3 -> Type (4)_active,DV_83_Connect Port Command (1),DV_83_Connect Port Command (1)_active,DV_84_Connect Port Command (2),DV_84_Connect Port Command (2)_active,DV_85_Connect Port Command (3),DV_85_Connect Port Command (3)_active,DV_86_Connect Port Command (4),DV_86_Connect Port Command (4)_active,DV_87_Connect Port Command (5),DV_87_Connect Port Command (5)_active,DV_88_Connect Port Command (6),DV_88_Connect Port Command (6)_active,DV_89_Connect Port Command (7),DV_89_Connect Port Command (7)_active,DV_90_Connect Port Command (8),DV_90_Connect Port Command (8)_active,DV_91_Connect Port Command (9),DV_91_Connect Port Command (9)_active,DV_92_Connect Port Data (1),DV_92_Connect Port Data (1)_active,DV_93_Connect Port Data (2),DV_93_Connect Port Data (2)_active,DV_94_Connect Port Data (3),DV_94_Connect Port Data (3)_active,DV_95_Connect Port Data (4),DV_95_Connect Port Data (4)_active,DV_96_Connect Port Data (5),DV_96_Connect Port Data (5)_active,DV_97_Connect Port Data (6),DV_97_Connect Port Data (6)_active,DV_98_Connect Port Data (7),DV_98_Connect Port Data (7)_active,DV_99_Connect Port Data (8),DV_99_Connect Port Data (8)_active,DV_100_Connect Port Data (9),DV_100_Connect Port Data (9)_active,OBJ_101_Failure Rate,OBJ_102_Mass,FUN_18_Determine Action,FUN_19_Sense Orientation,FUN_16_Provide GNC,FUN_50_Control Orientation,DE_17_GNC Functions,COMP_21_Sensor,COMP_22_Computer,COMP_51_Actuator,PORT_20_Data,PORT_61_Command,ATTR_27_Type_0,ATTR_27_Type_1,ATTR_27_Type_2,ATTR_41_Type_0,ATTR_41_Type_1,ATTR_41_Type_2,ATTR_53_Type_0,ATTR_53_Type_1,ATTR_53_Type_2
54,3804,Architecture #54,True,True,False,2,True,0,True,2,True,1,True,1,True,1,True,0,True,0,True,0,True,0,False,0,False,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.698969982361158,41.5,1,1,1,1,1,3,1,3,1,1,B,B,C,C,0,0,A,A,A
55,3876,Architecture #55,True,True,False,2,True,2,True,2,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,0,True,1,True,0,True,0,True,1,True,-8.397401419849894,60.5,1,1,1,1,1,3,3,3,1,1,B,B,C,B,B,B,B,C,C
56,3956,Architecture #56,True,True,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,True,0,True,0,False,0,False,1,True,0,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.697939798438372,33.0,1,1,1,1,1,2,1,2,1,1,A,C,0,C,0,0,B,B,0
57,4022,Architecture #57,True,True,False,0,True,1,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.6989422165450394,32.5,1,1,1,1,1,2,2,1,1,1,B,B,0,B,C,0,B,0,0
58,4089,Architecture #58,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,-3.6989482855435565,26.5,1,1,1,1,1,3,2,1,1,1,A,A,C,A,A,0,B,0,0
59,4159,Architecture #59,True,True,False,1,True,1,True,0,True,0,True,0,True,1,True,0,False,0,True,0,True,1,True,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.300922311453594,48.0,1,1,1,1,1,1,2,2,1,1,C,0,0,C,C,0,C,C,0
60,4226,Architecture #60,True,True,False,2,True,0,True,0,True,1,True,0,True,1,True,1,True,0,True,0,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.7695587345359103,27.5,1,1,1,1,1,1,1,3,1,1,A,0,0,C,0,0,A,B,B
61,4292,Architecture #61,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,-3.6989482774038733,20.5,1,1,1,1,1,3,2,1,1,1,A,A,A,A,A,0,B,0,0
62,4362,Architecture #62,True,True,False,1,True,0,True,0,True,1,True,0,True,1,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.85383474762365,20.0,1,1,1,1,1,1,1,2,1,1,B,0,0,B,0,0,A,B,0
63,4425,Architecture #63,True,True,False,2,True,2,True,2,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.999609380170825,51.5,1,1,1,1,1,3,3,3,1,1,B,B,B,A,A,A,B,C,C
64,4505,Architecture #64,True,True,False,0,True,0,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.619785143525555,22.5,1,1,1,1,1,2,1,1,1,1,B,B,0,B,0,0,B,0,0
65,4568,Architecture #65,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,0,True,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.503113616132334,32.0,1,1,1,1,1,2,2,2,1,1,B,C,0,B,B,0,A,A,0
66,4638,Architecture #66,True,True,False,0,True,1,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,0,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.6989574124975046,35.5,1,1,1,1,1,2,2,1,1,1,B,C,0,B,C,0,B,0,0
67,4705,Architecture #67,True,True,False,2,True,0,True,2,True,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.397939954658826,32.5,1,1,1,1,1,3,1,3,1,1,A,A,A,B,0,0,A,B,C
68,4777,Architecture #68,True,True,False,0,True,2,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.5229076991646258,31.5,1,1,1,1,1,1,3,1,1,1,B,0,0,B,B,C,B,0,0
69,4845,Architecture #69,True,True,False,2,True,2,True,0,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999999851321753,45.5,1,1,1,1,1,1,3,3,1,1,B,0,0,B,B,B,B,C,C
70,4919,Architecture #70,True,True,False,2,True,2,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,0,True,0,False,0,False,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.823908734714955,29.5,1,1,1,1,1,1,3,3,1,1,A,0,0,A,A,C,A,A,A
71,4993,Architecture #71,True,True,False,0,True,0,True,2,True,0,True,1,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.5229076943262667,17.5,1,1,1,1,1,3,1,1,1,1,A,A,A,A,0,0,B,0,0
72,5059,Architecture #72,True,True,False,2,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,False,0,True,0,True,1,True,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.869678521430322,43.5,1,1,1,1,1,2,2,3,1,1,C,C,0,B,C,0,A,A,A
73,5132,Architecture #73,True,True,False,2,True,1,True,2,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-8.397509410855614,52.5,1,1,1,1,1,3,2,3,1,1,B,B,B,C,C,0,A,B,B
74,5208,Architecture #74,True,True,False,0,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.522893226347148,17.5,1,1,1,1,1,1,2,1,1,1,B,0,0,A,A,0,B,0,0
75,5272,Architecture #75,True,True,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,True,0,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.82388905632713,30.0,1,1,1,1,1,1,2,2,1,1,A,0,0,C,C,0,A,A,0
76,5339,Architecture #76,True,True,False,2,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.698813704259293,32.5,1,1,1,1,1,2,2,3,1,1,B,B,0,A,A,0,A,B,B
77,5412,Architecture #77,True,True,False,2,True,2,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,0,False,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.371626911972986,52.5,1,1,1,1,1,2,3,3,1,1,A,C,0,A,A,C,B,C,C
78,5489,Architecture #78,True,True,False,2,True,2,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,0,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.359522504003542,35.5,1,1,1,1,1,2,3,3,1,1,A,A,0,B,B,B,A,B,B
79,5566,Architecture #79,True,True,False,0,True,1,True,2,True,0,True,0,True,0,False,0,False,0,True,1,True,0,True,0,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-3.99997046919681,42.5,1,1,1,1,1,3,2,1,1,1,A,B,C,B,C,0,C,0,0
80,5636,Architecture #80,True,True,False,0,True,2,True,2,True,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,-3.9999999782891846,33.5,1,1,1,1,1,3,3,1,1,1,A,B,B,A,A,A,C,0,0
81,5710,Architecture #81,True,True,False,2,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.853884371324697,21.5,1,1,1,1,1,1,1,3,1,1,B,0,0,B,0,0,A,A,A
82,5776,Architecture #82,True,True,False,2,True,2,True,2,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,-10.413240999473924,38.5,1,1,1,1,1,3,3,3,1,1,A,A,A,A,A,A,B,B,C
83,5856,Architecture #83,True,True,False,0,True,0,True,0,True,0,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.657604956583925,25.5,1,1,1,1,1,1,1,1,1,1,B,0,0,C,0,0,C,0,0
84,5916,Architecture #84,True,True,False,2,True,2,True,2,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,0,True,1,True,0,True,0,True,1,True,-7.823521720013054,42.5,1,1,1,1,1,3,3,3,1,1,A,A,A,A,A,A,B,C,C
85,5996,Architecture #85,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,-3.698966525641603,30.5,1,1,1,1,1,3,2,1,1,1,A,A,C,B,B,0,B,0,0
86,6066,Architecture #86,True,True,False,2,True,0,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,0,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.397912823775788,43.5,1,1,1,1,1,2,1,3,1,1,C,C,0,B,0,0,B,B,C
87,6135,Architecture #87,True,True,False,0,True,2,True,0,True,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.744746794890193,18.5,1,1,1,1,1,1,3,1,1,1,B,0,0,A,A,A,A,0,0
88,6203,Architecture #88,True,True,False,1,True,2,True,2,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.187112536515443,47.0,1,1,1,1,1,3,3,2,1,1,C,C,C,A,A,A,B,B,0
89,6280,Architecture #89,True,True,False,1,True,1,True,2,True,0,True,1,True,0,True,0,False,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-7.267644041285805,44.0,1,1,1,1,1,3,2,2,1,1,B,B,C,A,B,0,B,C,0
90,6353,Architecture #90,True,True,False,0,True,2,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-3.698948293455559,35.5,1,1,1,1,1,2,3,1,1,1,B,B,0,A,B,C,B,0,0
91,6424,Architecture #91,True,True,False,2,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,0,True,0,False,0,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.327908617830789,37.5,1,1,1,1,1,2,2,3,1,1,B,C,0,A,B,0,A,B,B
92,6497,Architecture #92,True,True,False,0,True,1,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.698939611734309,30.5,1,1,1,1,1,2,2,1,1,1,B,B,0,A,C,0,B,0,0
93,6564,Architecture #93,True,True,False,0,True,0,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.5228751359456276,14.5,1,1,1,1,1,2,1,1,1,1,A,A,0,A,0,0,B,0,0
94,6627,Architecture #94,True,True,False,1,True,0,True,2,True,1,True,1,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.3978705244647545,33.0,1,1,1,1,1,3,1,2,1,1,B,B,C,B,0,0,A,A,0
95,6696,Architecture #95,True,True,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,True,0,True,0,False,0,False,1,True,0,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.698590170415929,41.0,1,1,1,1,1,2,1,2,1,1,A,C,0,C,0,0,C,C,0
96,6762,Architecture #96,True,True,False,1,True,2,True,2,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,-7.841500031307911,36.0,1,1,1,1,1,3,3,2,1,1,B,B,B,A,A,B,A,A,0
97,6839,Architecture #97,True,True,False,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.5229053835203215,21.5,1,1,1,1,1,1,2,1,1,1,B,0,0,B,B,0,B,0,0
98,6903,Architecture #98,True,True,False,0,True,2,True,2,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,-3.698969994725137,34.5,1,1,1,1,1,3,3,1,1,1,A,A,A,B,B,C,B,0,0
99,6977,Architecture #99,True,True,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8238763208088424,20.0,1,1,1,1,1,1,2,2,1,1,A,0,0,B,B,0,A,A,0
100,7044,Architecture #100,True,True,False,1,True,2,True,2,True,0,True,1,True,0,True,0,False,1,True,1,True,0,True,1,True,0,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,-7.3187651023745195,47.0,1,1,1,1,1,3,3,2,1,1,B,B,C,A,A,B,B,C,0
101,7121,Architecture #101,True,True,False,1,True,2,True,2,True,1,True,0,True,1,True,0,False,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.408945417964624,35.0,1,1,1,1,1,3,3,2,1,1,A,B,B,A,A,B,A,B,0
102,7198,Architecture #102,True,True,False,1,True,1,True,0,True,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8237061652087414,20.0,1,1,1,1,1,1,2,2,1,1,A,0,0,A,A,0,B,B,0
103,7265,Architecture #103,True,True,False,2,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999565631710037,29.5,1,1,1,1,1,2,1,3,1,1,B,B,0,A,0,0,A,B,B
104,7334,Architecture #104,True,True,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.999858891335552,28.0,1,1,1,1,1,2,1,2,1,1,A,A,0,A,0,0,C,C,0
105,7400,Architecture #105,True,True,False,0,True,2,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,-3.6989699933187983,36.5,1,1,1,1,1,3,3,1,1,1,A,A,C,A,A,C,B,0,0
106,7474,Architecture #106,True,True,False,0,True,2,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,-3.6989699967376026,29.5,1,1,1,1,1,3,3,1,1,1,A,B,B,A,A,A,B,0,0
107,7548,Architecture #107,True,True,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.698264862683477,35.0,1,1,1,1,1,2,1,2,1,1,A,A,0,C,0,0,C,C,0
108,7614,Architecture #108,True,True,False,2,True,1,True,2,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,0,False,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-8.221743016544675,60.5,1,1,1,1,1,3,2,3,1,1,C,C,C,B,C,0,A,B,C
109,7690,Architecture #109,True,True,False,2,True,1,True,2,True,1,True,0,True,0,True,1,True,0,True,1,True,0,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-8.397640358436183,52.5,1,1,1,1,1,3,2,3,1,1,A,A,C,B,C,0,A,C,C
110,7766,Architecture #110,True,True,False,0,True,1,True,1,True,0,True,1,True,0,False,0,False,0,True,0,True,1,True,0,False,1,True,0,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.6989257189361737,34.5,1,1,1,1,1,2,2,1,1,1,A,B,0,C,C,0,B,0,0
111,7833,Architecture #111,True,True,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-4.096652268142617,15.5,1,1,1,1,1,2,2,1,1,1,A,A,0,A,A,0,A,0,0
112,7900,Architecture #112,True,True,False,2,True,2,True,2,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,-10.86970645128742,50.5,1,1,1,1,1,3,3,3,1,1,B,B,C,A,A,A,B,B,C
113,7980,Architecture #113,True,True,False,1,True,2,True,2,True,1,True,0,True,1,True,0,False,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,-7.619741725873584,38.0,1,1,1,1,1,3,3,2,1,1,B,B,B,A,A,B,A,B,0
114,8057,Architecture #114,True,True,False,2,True,2,True,2,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.823698771977857,34.5,1,1,1,1,1,3,3,3,1,1,A,A,A,A,A,A,A,A,C
